GeneID	chr_target	start_target	end_target	chr_query	start_query	end_query
ENSG00000121775	chr1	32052031	32122866	NC_071389_1	9944618	29960367
ENSG00000025800	chr1	32088056	32196563	NC_071389_1	9995899	30008463
ENSG00000084652	chr1	32159675	32218285	NC_071389_1	10017177	30028669
ENSG00000160050	chr1	32180595	32225453	NC_071389_1	10035325	30038222
ENSG00000160051	chr1	32185671	32228682	NC_071389_1	10038638	30041017
ENSG00000222046	chr1	32189089	32236192	NC_071389_1	10041768	30046188
ENSG00000160055	chr1	32194472	32242359	NC_071389_1	10046714	30050555
ENSG00000084623	chr1	32201077	32265397	NC_071389_1	10051084	30061003
ENSG00000183615	chr1	32227222	32268856	NC_071389_1	10067576	30068734
ENSG00000182866	chr1	32231239	32306165	NC_071389_1	10082284	30089867
ENSG00000116478	chr1	32272083	32353635	NC_071389_1	10092276	30124239
ENSG00000175130	chr1	32313839	32356233	NC_071389_1	10125779	30127209
ENSG00000162526	chr1	32331521	32384312	NC_071389_1	10147919	30149380
ENSG00000225828	chr1	32341270	32384278	NC_071389_1	10146691	30147335
ENSG00000160058	chr1	32344633	32414731	NC_071389_1	10151496	30173328
ENSG00000273274	chr1	32445072	32516686	NC_071389_1	10186510	30198355
ENSG00000160062	chr1	32519427	32625941	NC_071389_1	10250298	30259624
ENSG00000176261	chr1	32580172	32670903	NC_071389_1	10270886	30281330
ENSG00000162521	chr1	32631142	32706211	NC_071389_1	10282116	30303623
ENSG00000162520	chr1	32659906	32723596	NC_071389_1	10304826	30318304
ENSG00000162522	chr1	32721830	32794970	NC_071389_1	10343588	30368042
ENSG00000134684	chr1	32755237	32837380	NC_071389_1	10371724	30397458
ENSG00000116497	chr1	32796767	32878875	NC_071389_1	10404581	30421696
ENSG00000160097	chr1	32842268	32892482	NC_071389_1	10429760	30434949
ENSG00000121905	chr1	32865994	32918441	NC_071389_1	10449992	30454818
ENSG00000121900	chr1	32874594	32921438	NC_071389_1	10455838	30462376
ENSG00000116514	chr1	32916445	32984809	NC_071389_1	10482356	30502381
ENSG00000004455	chr1	32987940	33100996	NC_071389_1	10542911	30558471
ENSG00000142920	chr1	33061104	33143492	NC_071389_1	10592468	30614563
ENSG00000116525	chr1	33125399	33202059	NC_071389_1	10631957	30657696
ENSG00000160094	chr1	33236492	33320719	NC_071389_1	10726634	30750410
ENSG00000184389	chr1	33286766	33341098	NC_071389_1	10757237	30766024
ENSG00000134686	chr1	33303623	33451095	NC_071389_1	10770059	30815851
ENSG00000121903	chr1	33452645	33521643	NC_071389_1	10898352	30908235
ENSG00000121904	chr1	33493998	34185842	NC_071389_1	10918724	31463911
ENSG00000176256	chr1	33840475	33884791	NC_071389_1	11219988	31220545
ENSG00000142698	chr1	34146883	34239131	NC_071389_1	11477311	31512818
ENSG00000163866	chr1	34692737	34879755	NC_071389_1	12059179	32059457
ENSG00000189280	chr1	34735047	34778512	NC_071389_1	11974206	31975003
ENSG00000189433	chr1	34739740	34782327	NC_071389_1	11978500	31979303
ENSG00000188910	chr1	34761214	34806369	NC_071389_1	12000311	32001120
ENSG00000187513	chr1	34772999	34815747	NC_071389_1	12011517	32012512
ENSG00000116544	chr1	34845436	34949650	NC_071389_1	12068731	32101924
ENSG00000163867	chr1	34966165	35051945	NC_071389_1	12167722	32202648
ENSG00000197056	chr1	35012172	35135859	NC_071389_1	12225348	32241156
ENSG00000116560	chr1	35156378	35213145	NC_071389_1	12259623	32266993
ENSG00000146463	chr1	35248709	35442058	NC_071389_1	12278485	32400375
ENSG00000142687	chr1	35413492	35577950	NC_071389_1	12411445	32475852
ENSG00000020129	chr1	35537473	35587274	NC_071389_1	12506671	32513746
ENSG00000116819	chr1	35553314	35615328	NC_071389_1	12520922	32535240
ENSG00000126067	chr1	35579541	35661526	NC_071389_1	12541276	32572569
ENSG00000142686	chr1	35693877	35738894	NC_071389_1	12616926	32617615
ENSG00000092853	chr1	35700218	35789978	NC_071389_1	12634700	32661296
ENSG00000134698	chr1	35788016	35877890	NC_071389_1	12697162	32721183
ENSG00000092847	chr1	35849808	35950532	NC_071389_1	12753118	32785278
ENSG00000126070	chr1	35910718	36092500	NC_071389_1	12819383	32900189
ENSG00000092850	chr1	36064094	36108275	NC_071389_1	12923302	32926134
ENSG00000116863	chr1	36068892	36113932	NC_071389_1	12926906	32931956
ENSG00000171812	chr1	36075239	36145222	NC_071389_1	12935996	32938632
ENSG00000054116	chr1	36116570	36176053	NC_071389_1	12967531	32977302
ENSG00000116871	chr1	36135579	36200849	NC_071389_1	12995007	33003536
ENSG00000054118	chr1	36204432	36325357	NC_071389_1	13061080	33079655
ENSG00000214193	chr1	36286368	36349340	NC_071389_1	13081836	33093242
ENSG00000142694	chr1	36302030	36344154	NC_071389_1	13094340	33095119
ENSG00000196182	chr1	36319624	36405924	NC_071389_1	13105041	33120227
ENSG00000181817	chr1	36371238	36417908	NC_071389_1	13146138	33146509
ENSG00000116885	chr1	36395827	36470451	NC_071389_1	13159510	33183166
ENSG00000116898	chr1	36435718	36484384	NC_071389_1	13184876	33190614
ENSG00000119535	chr1	36446043	36503278	NC_071389_1	13192411	33203084
ENSG00000163873	chr1	36775527	37054515	NC_071389_1	13467616	33668968
ENSG00000163874	chr1	37454580	37504377	NC_071389_1	14021482	34029456
ENSG00000163875	chr1	37469993	37534766	NC_071389_1	14040253	34057286
ENSG00000163877	chr1	37514449	37574293	NC_071389_1	14065627	34070433
ENSG00000163879	chr1	37536919	37586857	NC_071389_1	14071778	34078062
ENSG00000134697	chr1	37546816	37615937	NC_071389_1	14079837	34102193
ENSG00000169218	chr1	37591350	37654892	NC_071389_1	14118061	34131382
ENSG00000116922	chr1	37661570	37712249	NC_071389_1	14175128	34180190
ENSG00000134690	chr1	37672481	37729719	NC_071389_1	14181122	34191737
ENSG00000183317	chr1	37693880	37785133	NC_071389_1	14200269	34231723
ENSG00000185090	chr1	37773847	37821137	NC_071389_1	14244878	34250010
ENSG00000196449	chr1	37782945	37828208	NC_071389_1	14252474	34255937
ENSG00000197982	chr1	37786979	37829454	NC_071389_1	14256163	34256813
ENSG00000188786	chr1	37789574	37879592	NC_071389_1	14262510	34300500
ENSG00000204084	chr1	37840697	37967057	NC_071389_1	14304027	34353766
ENSG00000183431	chr1	37936975	38010075	NC_071389_1	14363094	34377725
ENSG00000183386	chr1	37976770	38025606	NC_071389_1	14391958	34394083
ENSG00000183520	chr1	37989258	38044820	NC_071389_1	14407569	34413365
ENSG00000185668	chr1	38023829	38066793	NC_071389_1	14432603	34433955
ENSG00000116954	chr1	38818198	38879772	NC_071389_1	15035582	35047385
ENSG00000214114	chr1	38842493	38893368	NC_071389_1	15052459	35058015
ENSG00000158315	chr1	38865807	38961830	NC_071389_1	15066907	35094491
ENSG00000174574	chr1	38971276	39026059	NC_071389_1	15139997	35148228
ENSG00000168653	chr1	39006318	39054636	NC_071389_1	15162373	35166306
ENSG00000127603	chr1	39061316	39507177	NC_071389_1	15199553	35518870
ENSG00000183682	chr1	39471636	39549869	NC_071389_1	15722873	35748913
ENSG00000090621	chr1	39540709	39596790	NC_071389_1	15572210	35586355
ENSG00000163909	chr1	39603435	39659643	NC_071389_1	15618401	35630613
ENSG00000116981	chr1	39631229	39692107	NC_071389_1	15649391	35656249
ENSG00000116983	chr1	39658648	39711485	NC_071389_1	15674134	35676162
ENSG00000084072	chr1	39672182	39783914	NC_071389_1	15701352	35717259
ENSG00000116985	chr1	39737182	39808865	NC_071389_1	15722873	35748913
ENSG00000198754	chr1	39749523	39791348	NC_071389_1	15732368	35733906
ENSG00000043514	chr1	39818110	39903511	NC_071389_1	15782217	35813400
ENSG00000116990	chr1	39875426	39922256	NC_071389_1	15827640	35832327
ENSG00000168389	chr1	39935112	39989968	NC_071389_1	15860126	35871485
ENSG00000131236	chr1	40020233	40092649	NC_071389_1	15927306	35938518
ENSG00000131238	chr1	40052710	40117260	NC_071389_1	15940953	35958434
ENSG00000117000	chr1	40141387	40260921	NC_071389_1	16014423	36063951
ENSG00000188800	chr1	40225947	40271684	NC_071389_1	16072255	36074782
ENSG00000084073	chr1	40238041	40314180	NC_071389_1	16080391	36116579
ENSG00000049089	chr1	40280489	40337813	NC_071389_1	16123395	36137598
ENSG00000084070	chr1	40324850	40443326	NC_071389_1	16186632	36199455
ENSG00000187801	chr1	40430102	40483718	NC_071389_1	16206236	36215294
ENSG00000187815	chr1	40457290	40516343	NC_071389_1	16225220	36236295
ENSG00000164002	chr1	40488741	40536038	NC_071389_1	16245170	36246279
ENSG00000117010	chr1	40511573	40568167	NC_071389_1	16262221	36268007
ENSG00000117016	chr1	40600680	40685682	NC_071389_1	16305624	36318168
ENSG00000066136	chr1	40671648	40791603	NC_071389_1	16391726	36420289
ENSG00000117013	chr1	40763787	40860452	NC_071389_1	16432058	36484000
ENSG00000179862	chr1	40841054	40882363	NC_071389_1	16506091	36506651
ENSG00000171793	chr1	40959688	41032565	NC_071389_1	16591009	36615532
ENSG00000171790	chr1	40995597	41043237	NC_071389_1	16620730	36623717
ENSG00000010803	chr1	41007200	41262154	NC_071389_1	16627193	36723532
ENSG00000204060	chr1	41341922	41403590	NC_071389_1	16851357	36870294
ENSG00000127124	chr1	41486365	42055925	NC_071389_1	16992032	37039632
ENSG00000284895	chr1	41565306	41648816	NC_071389_1	17074453	37074521
ENSG00000044012	chr1	42133410	42175820	NC_071389_1	17482406	37484726
ENSG00000197273	chr1	42142690	42184745	NC_071389_1	17489019	37491757
ENSG00000198815	chr1	42156539	42355877	NC_071389_1	17504996	37568082
ENSG00000177181	chr1	42360792	42444232	NC_071389_1	17645974	37675175
ENSG00000066185	chr1	42410329	42476253	NC_071389_1	17689324	37708195
ENSG00000127125	chr1	42436117	42493385	NC_071389_1	17708764	37711765
ENSG00000186409	chr1	42443221	42677190	NC_071389_1	17743794	37813398
ENSG00000171960	chr1	42638335	42696758	NC_071389_1	17819682	37828703
ENSG00000065978	chr1	42662418	42723805	NC_071389_1	17856821	37863643
ENSG00000164007	chr1	42713093	42760254	NC_071389_1	17876661	37880989
ENSG00000117385	chr1	42726335	42787084	NC_071389_1	17886908	37902884
ENSG00000164008	chr1	42747249	42799491	NC_071389_1	17903190	37908728
ENSG00000274386	chr1	42765007	42836619	NC_071389_1	17918005	37923996
ENSG00000177868	chr1	42787052	42837397	NC_071389_1	17926480	37931269
ENSG00000164010	chr1	42797122	42864991	NC_071389_1	17942430	37952182
ENSG00000164011	chr1	42826573	42872477	NC_071389_1	17959555	37960677
ENSG00000117394	chr1	42905353	42978893	NC_071389_1	17989335	38004875
ENSG00000186973	chr1	43125153	43176396	NC_071389_1	18298296	38306324
ENSG00000117395	chr1	43144175	43290936	NC_071389_1	18312151	38319242
ENSG00000243710	chr1	43152330	43274358	NC_071389_1	18319519	38376422
ENSG00000179178	chr1	43249983	43294002	NC_071389_1	18383614	38384273
ENSG00000253313	chr1	43261877	43305617	NC_071389_1	18393529	38393991
ENSG00000066056	chr1	43280982	43343108	NC_071389_1	18420269	38434560
ENSG00000117400	chr1	43317818	43374466	NC_071389_1	18446793	38458763
ENSG00000117399	chr1	43338981	43383203	NC_071389_1	18463704	38467376
ENSG00000066322	chr1	43343398	43388074	NC_071389_1	18468118	38469826
ENSG00000159479	chr1	43363917	43409808	NC_071389_1	18487292	38490932
ENSG00000198198	chr1	43369882	43474247	NC_071389_1	18503228	38543088
ENSG00000178922	chr1	43430989	43473989	NC_071389_1	18543864	38546452
ENSG00000142949	chr1	43505187	43643666	NC_071389_1	18620878	38687429
ENSG00000066135	chr1	43630149	43725518	NC_071389_1	18707595	38743450
ENSG00000126091	chr1	43685824	43951165	NC_071389_1	18762979	38912828
ENSG00000117407	chr1	43913320	43957240	NC_071389_1	18918323	38919413
ENSG00000117408	chr1	43926950	43988022	NC_071389_1	18929650	38948880
ENSG00000132768	chr1	43950000	43993369	NC_071389_1	18950975	38953310
ENSG00000132768	chr1	43950000	43993369	NW_026527703_1	1	287618
ENSG00000117410	chr1	43954487	43998295	NC_071389_1	18957534	38960369
ENSG00000117410	chr1	43954487	43998295	NW_026527703_1	1	287618
ENSG00000117411	chr1	43958943	44011170	NC_071389_1	18962398	38970690
ENSG00000117411	chr1	43958943	44011170	NW_026527703_1	1	287618
ENSG00000159214	chr1	43971359	44016528	NC_071389_1	18972139	38975210
ENSG00000159214	chr1	43971359	44016528	NW_026527703_1	1	287618
ENSG00000196517	chr1	43971500	44051467	NC_071389_1	18971874	38994375
ENSG00000196517	chr1	43971500	44051467	NW_026527703_1	1	287618
ENSG00000171872	chr1	44098821	44155140	NC_071389_1	19066146	39067588
ENSG00000171872	chr1	44098821	44155140	NW_026527703_1	1	287618
ENSG00000283039	chr1	44117821	44161631		0	0
ENSG00000178028	chr1	44193455	44240681	NC_071389_1	19108176	39116408
ENSG00000178028	chr1	44193455	44240681	NW_026527703_1	1	287618
ENSG00000117419	chr1	44201070	44375260	NC_071389_1	19117325	39238694
ENSG00000117419	chr1	44201070	44375260	NW_026527703_1	1	287618
ENSG00000187147	chr1	44385194	44671724	NC_071389_1	19289379	39515962
ENSG00000126106	chr1	44615238	44694481	NC_071389_1	19519217	39537567
ENSG00000198520	chr1	44654692	44745591	NC_071389_1	19549084	39578295
ENSG00000142945	chr1	44719818	44787767	NC_071389_1	19606421	39623763
ENSG00000142937	chr1	44755251	44798779	NC_071389_1	19630476	39632598
ENSG00000142959	chr1	44763585	44808170	NC_071395_1	35877567	55880460
ENSG00000173846	chr1	44780377	44825990	NC_071389_1	19645441	39649938
ENSG00000188396	chr1	44785893	44827351	NC_071389_1	19650289	39650948
ENSG00000222009	chr1	44788482	44835585	NC_071389_1	19653115	39656962
ENSG00000117425	chr1	44799844	44863253	NC_071389_1	19665334	39683974
ENSG00000070785	chr1	44830522	45006722	NC_071389_1	19690380	39791326
ENSG00000126107	chr1	44982540	45031324	NC_071389_1	19805986	39813483
ENSG00000126088	chr1	44990950	45035575	NC_071389_1	19816089	39819324
ENSG00000162415	chr1	44996399	45326209	NC_071389_1	19822182	39937171
ENSG00000186603	chr1	45306895	45348710	NC_071389_1	19989570	39990689
ENSG00000132781	chr1	45309163	45360893	NC_071389_1	19991529	39995629
ENSG00000132773	chr1	45320052	45363973	NC_071400_1	33309081	53310591
ENSG00000070759	chr1	45323883	45511163	NC_071387_1	21543012	41546503
ENSG00000280670	chr1	45473866	45520079	NC_071389_1	20002399	40005231
ENSG00000132763	chr1	45480300	45533382	NC_071389_1	20005920	40009938
ENSG00000117450	chr1	45490914	45562732	NC_071389_1	20011743	40020646
ENSG00000117448	chr1	45530543	45590049	NC_071389_1	20055684	40060395
ENSG00000132780	chr1	45563846	45638904	NC_071389_1	20071463	40098513
ENSG00000159588	chr1	45600044	45644057	NC_071389_1	20100604	40104258
ENSG00000159592	chr1	45607304	45708113	NC_071389_1	20112550	40131915
ENSG00000159596	chr1	45668181	45714436	NC_071389_1	20152416	40154794
ENSG00000197429	chr1	45674324	45770653	NC_071389_1	20159662	40193752
ENSG00000086015	chr1	45766987	46056122	NC_071389_1	20229449	40387977
ENSG00000117461	chr1	46020140	46153036	NC_071389_1	20394652	40466683
ENSG00000117472	chr1	46155073	46205962	NC_071389_1	20508463	40512948
ENSG00000250719	chr1	46155486	46196488	NC_071389_1	20503414	40503993
ENSG00000085998	chr1	46168682	46240305	NC_071389_1	20515529	40524052
ENSG00000171357	chr1	46183334	46241256	NC_071389_1	20527568	40535840
ENSG00000085999	chr1	46226461	46298480	NC_071389_1	20553271	40575180
ENSG00000132128	chr1	46241196	46323616	NC_071389_1	20575784	40593394
ENSG00000173660	chr1	46283698	46336776	NC_071389_1	20596915	40600413
ENSG00000117481	chr1	46320789	46385152	NC_071389_1	20610121	40628187
ENSG00000117480	chr1	46374317	46433848	NC_071389_1	20649610	40659360
ENSG00000197587	chr1	46469836	46536216	NC_071389_1	20729395	40734538
ENSG00000282881	chr1	46512166	46563969	NC_071389_1	20750786	40751319
ENSG00000162456	chr1	46525641	46571647	NC_071389_1	20764578	40767430
ENSG00000079277	chr1	46537407	46636843	NC_071389_1	20774524	40798775
ENSG00000142961	chr1	46587715	46636884	NC_071389_1	20821977	40824971
ENSG00000123472	chr1	46612737	46693867	NC_071389_1	20846334	40869253
ENSG00000186118	chr1	46648855	46693594	NC_071389_1	20872784	40874023
ENSG00000159658	chr1	46654659	46739146	NC_071389_1	20884021	40914970
ENSG00000142973	chr1	46737838	46839413	NC_071389_1	20944326	40955652
ENSG00000187048	chr1	46909177	46961484	NC_071389_1	20957932	40963455
ENSG00000186377	chr1	47003669	47070751	NC_071389_1	21017380	41116954
ENSG00000162365	chr1	47117435	47169735	NC_071389_1	20957932	40963455
ENSG00000162366	chr1	47163582	47211044	NC_071389_1	21130530	41135641
ENSG00000162367	chr1	47196290	47252220	NC_071389_1	21154898	41160800
ENSG00000123473	chr1	47230139	47334892	NC_071389_1	21181375	41225391
ENSG00000162368	chr1	47313790	47398839	NC_071389_1	21240688	41269031
ENSG00000186790	chr1	47396285	47438052	NC_071389_1	21302809	41303753
ENSG00000186564	chr1	47418044	47460691	NC_071389_1	21321699	41323204
ENSG00000269113	chr1	47740528	48017385	NC_071389_1	21596060	41798793
ENSG00000117834	chr1	48202685	48268644	NC_071389_1	22046121	42067471
ENSG00000132122	chr1	48275373	48492208	NC_071389_1	22091105	42185836
ENSG00000186094	chr1	48512854	50043954	NC_071389_1	22223654	43197206
ENSG00000162373	chr1	48707519	48796969	NC_071389_1	22403090	42450481
ENSG00000162374	chr1	50004029	50223772	NC_071389_1	23364863	43455745
ENSG00000142700	chr1	50397550	50443443	NC_071389_1	23616658	43619568
ENSG00000185104	chr1	50417028	50980267	NC_071389_1	23638547	44001049
ENSG00000123080	chr1	50940745	50994634	NC_071389_1	24064033	44067921
ENSG00000204006	chr1	51082221	51168086	NC_071389_1	24137184	44160907
ENSG00000123091	chr1	51216273	51293447	NC_071389_1	24230530	44232265
ENSG00000085831	chr1	51267258	51365116	NC_071389_1	24243246	44283966
ENSG00000085832	chr1	51334263	51539266	NC_071389_1	24307958	44395954
ENSG00000117859	chr1	51557179	51818427	NC_071389_1	24490860	44618555
ENSG00000078618	chr1	51769191	51898937	NC_071389_1	24619852	44687436
ENSG00000169213	chr1	51887956	52010700	NC_071389_1	24717571	44767721
ENSG00000117862	chr1	52000131	52075191	NC_071389_1	24785763	44811122
ENSG00000198841	chr1	52012103	52053810	NC_071389_1	24795032	44796096
ENSG00000134717	chr1	52036199	52110716	NC_071389_1	24815761	44829609
ENSG00000157077	chr1	52122089	52368671	NC_071389_1	24910202	44989951
ENSG00000154222	chr1	52325723	52386205	NC_071389_1	24995918	45007003
ENSG00000085840	chr1	52352829	52424423	NC_071389_1	25012030	45035491
ENSG00000134748	chr1	52384602	52440836	NC_071389_1	25041940	45059045
ENSG00000134744	chr1	52388282	52573487	NC_071389_1	25066484	45142166
ENSG00000116157	chr1	52582371	52629051	NC_071389_1	25210405	45212290
ENSG00000182183	chr1	52613168	52689683	NC_071389_1	25229934	45249425
ENSG00000162377	chr1	52664449	52718347	NC_071389_1	25278631	45286681
ENSG00000162378	chr1	52706453	52847336	NC_071389_1	25331640	45379197
ENSG00000203995	chr1	52822511	52914998	NC_071389_1	25408380	45445249
ENSG00000121310	chr1	52875910	52947212	NC_071389_1	25447718	45460817
ENSG00000116171	chr1	52907276	53071698	NC_071389_1	25471695	45567808
ENSG00000174348	chr1	53042052	53105501	NC_071389_1	25579492	45596938
ENSG00000162383	chr1	53067179	53162638	NC_071389_1	25602327	45647736
ENSG00000157184	chr1	53176792	53234197	NC_071389_1	25687286	45704168
ENSG00000162384	chr1	53194099	53240634	NC_071389_1	25710275	45715214
ENSG00000162385	chr1	53206900	53258518	NC_071389_1	25717278	45724016
ENSG00000157193	chr1	53222364	53348469	NC_071389_1	25730815	45800712
ENSG00000143006	chr1	53439399	53487488	NC_071389_1	25891385	45898765
ENSG00000174332	chr1	53486237	53758106	NC_071389_1	25925934	46136053
ENSG00000058804	chr1	53745478	53858463	NC_071389_1	26164139	46203590
ENSG00000058799	chr1	53831719	53909798	NC_071389_1	26214561	46235267
ENSG00000211452	chr1	53871239	53931086	NC_071389_1	26240024	46255288
ENSG00000081870	chr1	53896574	53965699	NC_071389_1	26261727	46276011
ENSG00000116212	chr1	53926085	53988168	NC_071389_1	26293350	46309115
ENSG00000203985	chr1	53987298	54038186	NC_071389_1	26324175	46330074
ENSG00000116209	chr1	54006681	54073504	NC_071389_1	26343469	46367806
ENSG00000116205	chr1	54033584	54132519	NC_071389_1	26368897	46397320
ENSG00000157211	chr1	54112968	54173770	NC_071389_1	26426423	46443265
ENSG00000215883	chr1	54149651	54220036	NC_071389_1	26458991	46472872
ENSG00000116221	chr1	54164041	54245464	NC_071389_1	26477748	46490148
ENSG00000157216	chr1	54205433	54433479	NC_071389_1	26542517	46694935
ENSG00000162390	chr1	54522257	54659192	NC_071389_1	26751506	46770037
ENSG00000162391	chr1	54589181	54643556	NC_071389_1	26770158	46775159
ENSG00000184313	chr1	54621754	54730266	NC_071389_1	26803064	46843106
ENSG00000243725	chr1	54695861	54762657	NC_071389_1	26848550	46863349
ENSG00000162396	chr1	54736898	54784523	NC_071389_1	26870666	46872090
ENSG00000006555	chr1	54759712	54821323	NC_071389_1	26886492	46908042
ENSG00000162398	chr1	54786063	54862252	NC_071389_1	26912843	46926723
